link,data,miasto,dzielnica,cena,od,poziom,umeblowanie,zabudowa,powierzchnia,pokoje,czynsz dodatkowo
https://www.olx.pl/oferta/mieszkanie-kawalerka-ursynow-ul-sosnowskiego-CID3-IDF1PTa.html#422618dedf;promoted,17 kwietnia 2021,"Warszawa,",Ursynów,1600,Osoby prywatnej,Parter,1,Blok,32,2,350
https://www.olx.pl/oferta/mala-kawalerka-od-30-4-kanal-zeran-parking-0zl-modlinska-plochocinska-CID3-IDJ36Qj.html#839a743bc2;promoted,17 kwietnia 2021,"Warszawa,",Białołęka,1199,Biuro / Deweloper,2,1,Blok,19,Kawalerka,299
https://www.olx.pl/oferta/mieszkanie-dwupokojowe-36m2-przy-metrze-na-warszawskiej-woli-CID3-IDJtphm.html#37e50b5da4;promoted,16 kwietnia 2021,"Warszawa,",Bemowo,1800,Biuro / Deweloper,10,1,Blok,36,2,1
https://www.olx.pl/oferta/mieszkanie-2-pokoje-38-m2-centrum-powisle-gornoslaska-wyposazone-CID3-IDH7gAs.html#37e50b5da4,16 kwietnia 2021,"Warszawa,",Śródmieście,2200,Osoby prywatnej,2,1,Blok,40,2,150
https://www.olx.pl/oferta/dwa-pokoje-plus-kuchnia-srodmiescie-super-lokalizacja-mieszkanie-CID3-IDJu1Rx.html#67d7dd83b9,17 kwietnia 2021,"Warszawa,",Śródmieście,2000,Osoby prywatnej,5,1,Blok,40,3,100
https://www.olx.pl/oferta/2-niezalezne-pokoje-swietna-lokalizacja-metro-ursynow-CID3-IDIURYl.html#25e8bbc894,16 kwietnia 2021,"Warszawa,",Ursynów,2250,Biuro / Deweloper,4,1,Blok,43,2,1
https://www.olx.pl/oferta/wynajme-mieszkanie-3-pokojowe-52m2-synow-pulku-bemowo-CID3-IDH9GJp.html#908e50fc64,17 kwietnia 2021,"Warszawa,",Bemowo,2000,Osoby prywatnej,Powyżej 10,1,Blok,52,3,1
https://www.olx.pl/oferta/bezposrednio-2-pok-57m2-bemowo-gorczewska-gorce-CID3-IDJuIt8.html#0d85410fb0,17 kwietnia 2021,"Warszawa,",Bemowo,2300,Osoby prywatnej,2,1,Blok,57,2,1
https://www.olx.pl/oferta/atrakcyjne-mieszkanie-kabaty-ul-wawozowa-6-CID3-IDJqhFS.html#839a743bc2;promoted,17 kwietnia 2021,"Warszawa,",Ursynów,3500,Osoby prywatnej,1,1,Blok,72,3,1
https://www.olx.pl/oferta/apartament-mokotow-al-wyscigowa-4b-CID3-IDI3pUI.html#462c1f036d;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,2500,Osoby prywatnej,9,1,Apartamentowiec,58,2,600
https://www.olx.pl/oferta/mieszkanie-59-m2-brodno-metro-kondratowicza-targowek-ratusz-CID3-IDIp9MK.html#db10b50a4b,17 kwietnia 2021,"Warszawa,",Targówek,1950,Osoby prywatnej,6,1,Blok,59,2,700
https://www.olx.pl/oferta/kawalerka-gorny-mokotow-przy-morskim-oku-CID3-IDGqfGp.html#bd20095740;promoted,16 kwietnia 2021,"Warszawa,",Mokotów,1750,Osoby prywatnej,1,1,Blok,40,Kawalerka,450
https://www.olx.pl/oferta/przestronne-mieszkanie-metro-sluzew-CID3-IDIHI4C.html#37e50b5da4,16 kwietnia 2021,"Warszawa,",Ursynów,4250,Osoby prywatnej,3,1,Apartamentowiec,96,3,1
https://www.olx.pl/oferta/wynajme-mieszkanie-CID3-IDJtBvz.html#ff23ca5e79,16 kwietnia 2021,"Warszawa,",Bemowo,1500,Osoby prywatnej,Parter,1,Blok,30,Kawalerka,1
https://www.olx.pl/oferta/mokotow-kazimierzowska-38m2-2-pokoje-blisko-sgh-CID3-IDGPHPl.html#fd074becd5,17 kwietnia 2021,"Warszawa,",Mokotów,2000,Osoby prywatnej,3,1,Kamienica,38,2,1
https://www.olx.pl/oferta/kawalerka-20-m-do-wynajecia-kawalerka-gorny-mokotow-CID3-IDHj1xg.html#4c015e879d,17 kwietnia 2021,"Warszawa,",Mokotów,1500,Osoby prywatnej,2,1,Kamienica,20,Kawalerka,1
https://www.olx.pl/oferta/bardzo-ladne-2020-r-z-ogrodkiem-200-m-od-metra-plocka-CID3-IDJlMdr.html#5a80808650,16 kwietnia 2021,"Warszawa,",Wola,2350,Biuro / Deweloper,Parter,1,Apartamentowiec,42,2,1
https://www.olx.pl/oferta/mieszkanie-targowek-53-m2-CID3-IDJnZeA.html#4c015e879d;promoted,17 kwietnia 2021,"Warszawa,",Targówek,2200,Osoby prywatnej,10,0,Blok,53,3,250
https://www.olx.pl/oferta/bez-kaucji-prawie-40m2-z-mediami-i-wifi-ul-gornoslaska-2-za-2500-zl-CID3-IDHHsWz.html#bea34531db;promoted,18 kwietnia 2021,"Warszawa,",Śródmieście,2500,Biuro / Deweloper,Parter,1,Blok,38,2,1
https://www.olx.pl/oferta/mieszkanie-3-pokojowe-ul-gorczewska-bemowo-CID3-IDJny37.html#37e50b5da4,16 kwietnia 2021,"Warszawa,",Bemowo,2650,Osoby prywatnej,2,1,Apartamentowiec,63,3,650
https://www.olx.pl/oferta/mieszkanie-2-pokoje-ochota-dwudziestolatkow-CID3-IDJtzi6.html#07ae91178c,16 kwietnia 2021,"Warszawa,",Ochota,1800,Osoby prywatnej,1,1,Blok,38,2,1
https://www.olx.pl/oferta/1-sypialnia-plac-europejski-balkon-CID3-IDJlAvP.html#2356d92a79;promoted,17 kwietnia 2021,"Warszawa,",Śródmieście,2599,Osoby prywatnej,3,1,Apartamentowiec,45,2,1
https://www.olx.pl/oferta/bezposrednio-kawalerka-wlochy-ochota-okecie-z-sypialnia-z-oknem-2pok-CID3-IDJkpOb.html#422618dedf;promoted,17 kwietnia 2021,"Warszawa,",Włochy,2000,Osoby prywatnej,1,1,Apartamentowiec,27,2,300
https://www.olx.pl/oferta/nowe-mieszkanie-dwupokojowe-z-garazem-34m-al-sikorskiego-CID3-IDJsMdD.html#4c015e879d,17 kwietnia 2021,"Warszawa,",Mokotów,2200,Osoby prywatnej,2,1,Apartamentowiec,34,2,1
https://www.olx.pl/oferta/mokotow-al-wyscigowa-2-pok-garaz-CID3-IDIDqOy.html#25e8bbc894,16 kwietnia 2021,"Warszawa,",Mokotów,2300,Osoby prywatnej,3,1,Apartamentowiec,41,2,1
https://www.olx.pl/oferta/wynajme-kawalerke-aluzyjna-CID3-IDJgAFB.html#5a80808650;promoted,16 kwietnia 2021,"Warszawa,",Białołęka,1550,Osoby prywatnej,7,1,Blok,34,Kawalerka,1
https://www.olx.pl/oferta/nowoczesne-2-pokojowe-w-pelni-wyposazone-bezposr-ul-habicha-CID3-IDJux6z.html#fd074becd5,17 kwietnia 2021,"Warszawa,",Ursus,2200,Osoby prywatnej,5,1,Apartamentowiec,39,2,1
https://www.olx.pl/oferta/zoliborz-nowoczesne-mieszkanie-2-pokoje-od-zaraz-CID3-IDHoIMI.html#422618dedf,17 kwietnia 2021,"Warszawa,",Żoliborz,2200,Osoby prywatnej,1,1,Apartamentowiec,38,2,1
https://www.olx.pl/oferta/duza-kawalerka-z-wanna-parking-0-zl-zeran-promocyjna-cena-najmu-CID3-IDJqVzS.html#72d7a7dc4d;promoted,17 kwietnia 2021,"Warszawa,",Białołęka,1195,Osoby prywatnej,Parter,1,Blok,20,Kawalerka,350
https://www.olx.pl/oferta/mega-promo-klimatyzowane-mieszkanie-z-aneksem-metro-varsovia-CID3-IDFu0aT.html#3365edd0d1;promoted,16 kwietnia 2021,"Warszawa,",Wola,2000,Biuro / Deweloper,7,1,Apartamentowiec,22,Kawalerka,1
https://www.olx.pl/oferta/80m2-wawer-3pokoje-miejsce-parkingowe-CID3-IDJk7L6.html#1b4eb01e1c;promoted,15 kwietnia 2021,"Warszawa,",Wawer,2800,Osoby prywatnej,1,1,Pozostałe,80,3,1
https://www.olx.pl/oferta/2-pokojowe-ursynow-natolin-warszawa-CID3-IDJuxF4.html#fd074becd5;promoted,17 kwietnia 2021,"Warszawa,",Ursynów,1550,Osoby prywatnej,1,1,Apartamentowiec,47,2,650
https://www.olx.pl/oferta/wynajme-ladne-sloneczne-mieszkanie-2-pokoje-40-m2-warszawa-praga-pln-CID3-IDJsziR.html#908e50fc64;promoted,17 kwietnia 2021,"Warszawa,",Praga-Północ,2200,Osoby prywatnej,Parter,1,Blok,40,2,350
https://www.olx.pl/oferta/wynajme-mieszkanie-3-pokoje-65-m2-4-8-osob-faktura-kwatery-hostel-CID3-IDFNFsv.html#aebf69ee9d,17 kwietnia 2021,"Warszawa,",Bemowo,2600,Osoby prywatnej,4,1,Blok,65,3,1
https://www.olx.pl/oferta/2-pok-przy-wyscigach-CID3-IDGSo1T.html#14aaf70e72;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,2000,Osoby prywatnej,8,1,Apartamentowiec,38,2,450
https://www.olx.pl/oferta/kawalerka-przy-metrze-CID3-IDIKBnZ.html#3365edd0d1,16 kwietnia 2021,"Warszawa,",Wola,1600,Osoby prywatnej,3,1,Kamienica,32,Kawalerka,300
https://www.olx.pl/oferta/mieszkanie-40-m2-blisko-skm-z-garazem-podziemnym-w-cenie-CID3-IDJtlnL.html#14aaf70e72;promoted,16 kwietnia 2021,"Warszawa,",Ursus,2000,Osoby prywatnej,4,1,Apartamentowiec,40,2,500
https://www.olx.pl/oferta/super-2-pokojowe-nowe-w-okolicy-poleczki-poloneza-polki-CID3-IDJ2XTN.html#ff23ca5e79;promoted,16 kwietnia 2021,"Warszawa,",Ursynów,1750,Biuro / Deweloper,2,1,Apartamentowiec,30,2,500
https://www.olx.pl/oferta/2-sloneczne-pokoje-namyslowska-2-CID3-IDFSId1.html#422618dedf,17 kwietnia 2021,"Warszawa,",Praga-Północ,2200,Osoby prywatnej,2,1,Kamienica,50,2,200
https://www.olx.pl/oferta/lux-po-rem-2-pok-36m-pulawska-k-odynca-czynsz-w-cenie-prowizja-400zl-CID3-IDJ59Vt.html#72d7a7dc4d,17 kwietnia 2021,"Warszawa,",Mokotów,2000,Biuro / Deweloper,2,1,Kamienica,37,2,1
https://www.olx.pl/oferta/kawalerka-przy-stacji-skm-1500-pln-od-zaraz-bezposrednio-CID3-IDJpR91.html#db57b3b96a,17 kwietnia 2021,"Warszawa,",Ursus,1500,Osoby prywatnej,3,1,Apartamentowiec,20,Kawalerka,1
https://www.olx.pl/oferta/wynajme-mieszkanie-52-m2-warszawa-zoliborz-ul-sybilli-CID3-IDIuTOv.html#07ae91178c;promoted,16 kwietnia 2021,"Warszawa,",Żoliborz,2300,Osoby prywatnej,9,1,Apartamentowiec,52,2,1
https://www.olx.pl/oferta/2pok-50m-srodmiescie-ul-jaktorowska-balkon-ciche-CID3-IDJhjvd.html#462c1f036d,17 kwietnia 2021,"Warszawa,",Śródmieście,1750,Biuro / Deweloper,2,1,Apartamentowiec,50,2,1
https://www.olx.pl/oferta/80m2-wawer-3pokoje-miejsce-parkingowe-CID3-IDJk7L6.html#908e50fc64;promoted,15 kwietnia 2021,"Warszawa,",Wawer,2800,Osoby prywatnej,1,1,Pozostałe,80,3,1
https://www.olx.pl/oferta/nowoczesne-mieszkanie-w-apartamentowcu-garaz-CID3-IDJtCwS.html#ff23ca5e79,16 kwietnia 2021,"Warszawa,",Praga-Południe,2400,Osoby prywatnej,3,1,Apartamentowiec,43,2,1
https://www.olx.pl/oferta/wynajme-pieknie-mieszkanie-na-aluzyjnej-tarchomin-2-pokoje-CID3-IDJtzom.html#07ae91178c,16 kwietnia 2021,"Warszawa,",Białołęka,2200,Osoby prywatnej,6,1,Blok,52,2,1
https://www.olx.pl/oferta/kawalerka-saska-kepa-wysokie-i-bardzo-widne-mieszkanie-CID3-IDINQUS.html#14aaf70e72,17 kwietnia 2021,"Warszawa,",Praga-Południe,2200,Osoby prywatnej,1,1,Blok,40,Kawalerka,1
https://www.olx.pl/oferta/mokotow-60-m2-mieszkanie-po-remoncie-gustownie-urzadzone-CID3-IDJ7MPo.html#0d85410fb0;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,2800,Osoby prywatnej,2,1,Apartamentowiec,60,2,1
https://www.olx.pl/oferta/bezposrednio-lux-przytulne-2-pok-z-wielkim-tarasem-goclaw-promenada-CID3-IDJuf0l.html#aebf69ee9d;promoted,17 kwietnia 2021,"Warszawa,",Praga-Południe,2900,Osoby prywatnej,5,1,Apartamentowiec,50,2,650
https://www.olx.pl/oferta/nowoczesne-dwupokojowe-mieszkanie-na-woli-jana-kazimierza-CID3-IDJtXIx.html#db10b50a4b,17 kwietnia 2021,"Warszawa,",Wola,2600,Osoby prywatnej,2,1,Blok,38,2,1
https://www.olx.pl/oferta/kabaty-kabacki-dukt-2-pok-59-m-z-miejscem-postojowym-2200-zl-CID3-IDJsqwJ.html#1b4eb01e1c;promoted,15 kwietnia 2021,"Warszawa,",Ursynów,2200,Biuro / Deweloper,2,0,Blok,59,2,1
https://www.olx.pl/oferta/nowoczesne-studio-po-remoncie-od-juz-ul-bajana-chomiczowka-CID3-IDF4Rd2.html#37e50b5da4;promoted,16 kwietnia 2021,"Warszawa,",Bielany,1200,Osoby prywatnej,1,1,Dom,16,Kawalerka,200
https://www.olx.pl/oferta/nowoczesne-2-pok-goclaw-saska-kepa-z-panorama-CID3-IDIxtaz.html#4c015e879d;promoted,16 kwietnia 2021,"Warszawa,",Praga-Południe,2200,Osoby prywatnej,7,1,Blok,53,2,480
https://www.olx.pl/oferta/kawalerka-z-osobna-kuchnia-extra-standard-wyposazenia-skarbka-z-gor-CID3-IDJtzVE.html#4a0499b52f;promoted,18 kwietnia 2021,"Warszawa,",Białołęka,1790,Osoby prywatnej,1,1,Blok,35,Kawalerka,1
https://www.olx.pl/oferta/mieszkanie-do-wynajecia-wola-52m2-blisko-tramwaj-metro-i-parki-CID3-IDJmXey.html#0d85410fb0;promoted,15 kwietnia 2021,"Warszawa,",Bemowo,2200,Osoby prywatnej,3,1,Apartamentowiec,52,2,493
https://www.olx.pl/oferta/mokotow-mokosfera-nowe-bezposrednio-2-pokoje-CID3-IDJuiAa.html#bea34531db;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,2450,Osoby prywatnej,3,1,Apartamentowiec,43,2,450
https://www.olx.pl/oferta/nowe-strzezone-63m2-przy-sobieskiego-2-lazienki-eleganckie-i-ciche-CID3-IDILyaY.html#db10b50a4b,17 kwietnia 2021,"Warszawa,",Mokotów,2999,Osoby prywatnej,1,1,Apartamentowiec,63,3,500
https://www.olx.pl/oferta/kawalerka-z-oddzielna-kuchnia-CID3-IDJjbpl.html#bf67b634bc,17 kwietnia 2021,"Warszawa,",Śródmieście,1800,Osoby prywatnej,1,1,Kamienica,30,Kawalerka,1
https://www.olx.pl/oferta/nowa-kawalerka-ochota-szczesliwicka-warszawa-wynajem-premium-CID3-IDJoGB1.html#908e50fc64;promoted,17 kwietnia 2021,"Warszawa,",Ochota,2050,Osoby prywatnej,2,1,Apartamentowiec,30,Kawalerka,350
https://www.olx.pl/oferta/1-sypialnia-2-balkony-browary-warszawskie-CID3-IDJsk9K.html#2356d92a79;promoted,17 kwietnia 2021,"Warszawa,",Śródmieście,2399,Osoby prywatnej,3,1,Apartamentowiec,39,2,1
https://www.olx.pl/oferta/kawalerka-31-m-obok-metra-pulawska-238-dobra-lokalizacja-park-CID3-IDJpMN9.html#422618dedf;promoted,16 kwietnia 2021,"Warszawa,",Mokotów,1900,Osoby prywatnej,1,1,Blok,31,Kawalerka,80
https://www.olx.pl/oferta/do-wynajecia-3-pokojowe-mieszkanie-na-chomiczowce-CID3-IDGR2WT.html#3365edd0d1,16 kwietnia 2021,"Warszawa,",Bielany,2000,Osoby prywatnej,Powyżej 10,1,Blok,57,3,300
https://www.olx.pl/oferta/zielone-zacisze-dwupokojowe-mieszkanie-do-wynajecia-CID3-IDJtODa.html#3365edd0d1,17 kwietnia 2021,"Warszawa,",Targówek,2500,Osoby prywatnej,3,1,Apartamentowiec,55,2,500
https://www.olx.pl/oferta/mieszakanie-sypialnia-i-salon-z-kuchnia-centrum-CID3-IDJtxvm.html#07ae91178c;promoted,16 kwietnia 2021,"Warszawa,",Wola,1900,Osoby prywatnej,5,1,Kamienica,50,2,700
https://www.olx.pl/oferta/40-m2-ul-cybernetyki-mokotow-2-pokoje-CID3-IDJtTWZ.html#db57b3b96a,17 kwietnia 2021,"Warszawa,",Mokotów,1600,Osoby prywatnej,1,1,Apartamentowiec,40,2,1
https://www.olx.pl/oferta/wynajme-mieszkanie-m-2-na-woli-CID3-IDJj0cg.html#908e50fc64;promoted,17 kwietnia 2021,"Warszawa,",Wola,2800,Osoby prywatnej,8,1,Apartamentowiec,40,2,702
https://www.olx.pl/oferta/wynajme-2-pokojowe-mieszkanie-na-dolnym-mokotowie-CID3-IDG3LCt.html#2356d92a79,17 kwietnia 2021,"Warszawa,",Mokotów,2000,Osoby prywatnej,Parter,1,Blok,38,2,1
https://www.olx.pl/oferta/kawalerka-po-remoncie-krochmalna-2-miejsce-parkingowe-CID3-IDILwaz.html#839a743bc2,17 kwietnia 2021,"Warszawa,",Śródmieście,1800,Osoby prywatnej,Powyżej 10,1,Blok,28,Kawalerka,100
https://www.olx.pl/oferta/bezposrednio-2-pokojowe-klimatyczne-blisko-starego-miasta-CID3-IDJtHTW.html#1b4eb01e1c,16 kwietnia 2021,"Warszawa,",Śródmieście,2000,Osoby prywatnej,7,1,Blok,54,2,1
https://www.olx.pl/oferta/apartament-bliska-wola-kasprzaka-prymasa-tys-parking-nowe-umeblowane-CID3-IDIyREF.html#aebf69ee9d,17 kwietnia 2021,"Warszawa,",Praga-Północ,2500,Osoby prywatnej,2,1,Apartamentowiec,40,2,500
https://www.olx.pl/oferta/atrakcyjne-mieszkanie-w-centrum-warszawy-CID3-IDJqLX4.html#14aaf70e72;promoted,17 kwietnia 2021,"Warszawa,",Śródmieście,2200,Osoby prywatnej,5,1,Blok,36,2,1
https://www.olx.pl/oferta/nowa-kawalerka-super-lokalizacja-przy-arkadii-CID3-IDJtsH5.html#bd20095740,16 kwietnia 2021,"Warszawa,",Śródmieście,1999,Biuro / Deweloper,4,1,Apartamentowiec,27,Kawalerka,1
https://www.olx.pl/oferta/wynajem-gorczewska-2-pokoje-44m2-bezposrednio-CID3-IDJ8eO4.html#aebf69ee9d,17 kwietnia 2021,"Warszawa,",Mokotów,2200,Osoby prywatnej,4,1,Blok,44,2,200
https://www.olx.pl/oferta/hoza-2-pok-na-biuro-bezpsrednio-CID3-IDIMF9F.html#2356d92a79;promoted,15 kwietnia 2021,"Warszawa,",Śródmieście,3300,Osoby prywatnej,3,1,Kamienica,55,2,1
https://www.olx.pl/oferta/3-oddzielne-pokoje-targowek-brodno-labiszynska-metro-CID3-IDFR9mf.html#4c015e879d,17 kwietnia 2021,"Warszawa,",Targówek,1950,Osoby prywatnej,9,1,Blok,47,3,450
https://www.olx.pl/oferta/piekna-kawalerka-przy-saskiej-kepie-tanio-CID3-IDJhxA8.html#0d85410fb0;promoted,17 kwietnia 2021,"Warszawa,",Praga-Południe,1180,Osoby prywatnej,Parter,1,Blok,13,Kawalerka,250
https://www.olx.pl/oferta/dwupokojowe-46m2-bemowo-ul-muszlowa-CID3-IDFSB30.html#25e8bbc894;promoted,16 kwietnia 2021,"Warszawa,",Bemowo,1700,Osoby prywatnej,8,1,Blok,46,2,520
https://www.olx.pl/oferta/wynajme-2-pokojowe-mieszkanie-na-mokotowie-CID3-IDJ6Mau.html#37e50b5da4;promoted,6 kwietnia 2021,"Warszawa,",Wilanów,2300,Osoby prywatnej,10,1,Blok,38,2,1
https://www.olx.pl/oferta/mieszkanie-2-pokojowe-calkowicie-nowe-galeria-mokotow-CID3-IDJuiha.html#bf67b634bc,17 kwietnia 2021,"Warszawa,",Mokotów,2200,Biuro / Deweloper,4,1,Apartamentowiec,34,2,1
https://www.olx.pl/oferta/centrum-ogrodowa-2-pok-nowoczesny-cichy-loft-wys-standard-bezposrednio-CID3-IDJqZVf.html#aebf69ee9d;promoted,17 kwietnia 2021,"Warszawa,",Śródmieście,2250,Osoby prywatnej,3,1,Kamienica,42,2,480
https://www.olx.pl/oferta/niebo-do-wynajecia-CID3-IDJtMRC.html#3365edd0d1,16 kwietnia 2021,"Warszawa,",Bemowo,2250,Osoby prywatnej,3,1,Kamienica,28,Kawalerka,1
https://www.olx.pl/oferta/2-pokoje-z-balkonem-przy-metrze-dworzec-wilenski-CID3-IDJtWBC.html#4c015e879d,17 kwietnia 2021,"Warszawa,",Praga-Północ,1450,Osoby prywatnej,3,1,Blok,26,2,500
https://www.olx.pl/oferta/mieszkanie-metro-stoklosy-CID3-IDIxwUi.html#bd20095740,16 kwietnia 2021,"Warszawa,",Ursynów,1800,Osoby prywatnej,6,1,Blok,30,Kawalerka,200
https://www.olx.pl/oferta/sloneczne-2-pok-50m-wilanow-ul-kr-marysienki-CID3-IDJhkyz.html#72d7a7dc4d,17 kwietnia 2021,"Warszawa,",Mokotów,1700,Osoby prywatnej,4,1,Blok,50,2,500
https://www.olx.pl/oferta/4pokoje-wola-bezposrednio-premium-10-min-do-centrum-CID3-IDJ3lBi.html#67d7dd83b9;promoted,17 kwietnia 2021,"Warszawa,",Wola,3990,Biuro / Deweloper,5,1,Blok,89,4,650
https://www.olx.pl/oferta/mieszkanie-do-wynajecia-CID3-IDJuLPl.html#4a0499b52f,18 kwietnia 2021,"Warszawa,",Praga-Południe,1600,Osoby prywatnej,2,1,Blok,28,Kawalerka,1
https://www.olx.pl/oferta/mieszkanie-53m-2-pokoje-nowoczesne-od-reki-CID3-IDJpDP5.html#ff23ca5e79;promoted,12 kwietnia 2021,"Warszawa,",Mokotów,2750,Osoby prywatnej,2,1,Blok,53,2,1
https://www.olx.pl/oferta/kawalerka-po-remoncie-scisle-centrum-22m2-CID3-IDJuHuy.html#0d85410fb0;promoted,17 kwietnia 2021,"Warszawa,",Śródmieście,1700,Osoby prywatnej,Parter,1,Kamienica,22,Kawalerka,200
https://www.olx.pl/oferta/wynajme-mieszkanie-warszawa-targowek-ul-wysockiego-20-CID3-IDJtBDH.html#ff23ca5e79;promoted,16 kwietnia 2021,"Warszawa,",Targówek,1150,Osoby prywatnej,1,1,Blok,30,Kawalerka,450
https://www.olx.pl/oferta/wynajme-2-pokojowe-mieszkanie-brodno-targowek-CID3-IDJogtm.html#aebf69ee9d;promoted,17 kwietnia 2021,"Warszawa,",Targówek,1700,Osoby prywatnej,2,1,Blok,38,2,1
https://www.olx.pl/oferta/mieszkanie-dla-ciebie-na-ursynowie-CID3-IDIxlmT.html#72d7a7dc4d;promoted,17 kwietnia 2021,"Warszawa,",Ursynów,1300,Osoby prywatnej,1,1,Blok,30,Kawalerka,492
https://www.olx.pl/oferta/wynajem-m-3-z-miejscem-post-50m2-2-pok-wola-jana-kazimierza-CID3-IDI6YDu.html#bf67b634bc;promoted,17 kwietnia 2021,"Warszawa,",Wola,2150,Osoby prywatnej,Parter,1,Apartamentowiec,50,2,606
https://www.olx.pl/oferta/wynajme-mieszkanie-2-oddzielne-pokoje-49m2-ursus-CID3-IDJ44zp.html#ff23ca5e79,16 kwietnia 2021,"Warszawa,",Ursus,1400,Osoby prywatnej,3,1,Blok,49,2,600
https://www.olx.pl/oferta/centrum-rondo-onz-4-niezalezne-pokoje-pelne-wyposazenie-CID3-IDFokxL.html#1b4eb01e1c;promoted,15 kwietnia 2021,"Warszawa,",Śródmieście,4500,Osoby prywatnej,1,1,Blok,60,4,1
https://www.olx.pl/oferta/wynajem-mieszkania-ochota-szczesliwice-CID3-IDJ0quC.html#db57b3b96a,17 kwietnia 2021,"Warszawa,",Ochota,2100,Osoby prywatnej,3,1,Blok,36,2,1
https://www.olx.pl/oferta/okazja-cena-ze-wszystkimi-oplatami-doskonala-lokalizacja-CID3-IDHibP8.html#4a0499b52f,18 kwietnia 2021,"Warszawa,",Wola,1800,Osoby prywatnej,5,1,Blok,27,Kawalerka,1
https://www.olx.pl/oferta/wynajme-2-pokojowe-mieszkanie-ursynow-metro-natolin-CID3-IDIIJgV.html#14aaf70e72,17 kwietnia 2021,"Warszawa,",Ursynów,2100,Osoby prywatnej,3,1,Blok,52,2,1
https://www.olx.pl/oferta/kawalerka-bielany-ul-wrzeciono-11-27m2-6-min-do-metra-1200-zl-CID3-IDJuoQ1.html#839a743bc2,17 kwietnia 2021,"Warszawa,",Bielany,1200,Osoby prywatnej,4,1,Blok,27,Kawalerka,350
https://www.olx.pl/oferta/bezposrednio-kawalerka-do-wynajecia-przy-rondzie-wiatraczna-CID3-IDJcBQ6.html#bd20095740,16 kwietnia 2021,"Warszawa,",Praga-Południe,1600,Osoby prywatnej,1,1,Blok,25,Kawalerka,1
https://www.olx.pl/oferta/do-wynajecia-apartamencik-35m2-dwupokojowy-w-19ej-dzielnicy-CID3-IDJ0gzU.html#25e8bbc894,16 kwietnia 2021,"Warszawa,",Wola,2500,Osoby prywatnej,5,1,Apartamentowiec,35,2,1
https://www.olx.pl/oferta/mieszkanie-warszawa-metro-wierzbno-58-m-CID3-IDJqMaA.html#14aaf70e72;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,2100,Osoby prywatnej,Parter,1,Blok,58,2,780
https://www.olx.pl/oferta/wynajme-dwu-pokojowe-mieszkanie-na-iwickiej-po-remoncie-CID3-IDJufUE.html#aebf69ee9d,17 kwietnia 2021,"Warszawa,",Mokotów,2400,Osoby prywatnej,1,1,Kamienica,37,2,500
https://www.olx.pl/oferta/wynajme-2-pokojowe-mieszkanie-swietokrzyska-metro-widok-na-pkin-CID3-IDG8Rff.html#fd074becd5,17 kwietnia 2021,"Warszawa,",Śródmieście,2400,Osoby prywatnej,Powyżej 10,1,Apartamentowiec,38,2,200
https://www.olx.pl/oferta/1-pok-30m2-ul-skoroszewska-dzieci-warszawy-ursus-z-garazem-CID3-IDIoVrj.html#bf67b634bc,17 kwietnia 2021,"Warszawa,",Ursus,1300,Biuro / Deweloper,6,1,Apartamentowiec,30,Kawalerka,1
https://www.olx.pl/oferta/kawalerka-27m2-z-wydzielona-sypialnia-ochota-ul-siemienskiego-CID3-IDJ9Tq6.html#422618dedf;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,1800,Osoby prywatnej,1,1,Blok,37,Kawalerka,380
https://www.olx.pl/oferta/wynajme-95-mkw-solariego-1-ochota-warszawa-CID3-IDIY6id.html#72d7a7dc4d,17 kwietnia 2021,"Warszawa,",Ochota,3950,Osoby prywatnej,5,1,Apartamentowiec,95,3,50
https://www.olx.pl/oferta/kawalerka-po-remoncie-do-wynajecia-centrum-warszawy-metro-centrum-CID3-IDJkG5a.html#db10b50a4b,17 kwietnia 2021,"Warszawa,",Śródmieście,1850,Biuro / Deweloper,4,1,Kamienica,33,Kawalerka,1
https://www.olx.pl/oferta/piekny-apartament-w-kamienicy-na-starej-pradze-po-remoncie-CID3-IDJ0taj.html#db57b3b96a,17 kwietnia 2021,"Warszawa,",Praga-Północ,4000,Osoby prywatnej,3,1,Kamienica,61,3,1
https://www.olx.pl/oferta/piekne-mieszkanie-do-wynajecia-ceramiczna-warszawa-CID3-IDILiCS.html#25e8bbc894;promoted,16 kwietnia 2021,"Warszawa,",Białołęka,1800,Osoby prywatnej,2,1,Blok,54,2,600
https://www.olx.pl/oferta/mieszkanie-60m-kasprzaka-31a-CID3-IDJqO72.html#4a0499b52f;promoted,18 kwietnia 2021,"Warszawa,",Wola,2600,Osoby prywatnej,2,1,Blok,60,3,600
https://www.olx.pl/oferta/50-m2-w-wys-standardzie-klimatyzacja-2-min-pieszo-do-metro-imielin-CID3-IDJtyQ1.html#908e50fc64,17 kwietnia 2021,"Warszawa,",Ursynów,2700,Osoby prywatnej,7,1,Apartamentowiec,50,2,1
